ID;FFECHA;Mora30;Mora60;MoraMax_UltimoSemestre;Experiencia;PersonasCargo;GastosFamiliares;GastoArriendo;TiempoActividad;OCUPACION;TIPCONTRATO;Edad;Estado_Civil;Genero;Ingresos;Nivel_Academico;Tipo_Vivienda;TiempoCliente;Tiempo_SistemaFro;PORCEND;Obligaciones_SistemaFro
2645;201705;0;0;17;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
2646;201710;0;0;18;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;22;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
2647;201706;0;0;0;0;0;6660;100000;1;EMPLEADO;OBRA, LABOR O MISIÓN;22;SOLTERO;FEMENINO;9940,298507;TECNÓLOGO;ALQUILADA;0;0;0,450450451;0
2648;201709;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
2649;201708;0;0;0;0;0;8280;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;12358,20896;TECNÓLOGO;FAMILIAR;2;0;0,483091787;0
2650;201701;0;0;0;0;0;6160;100000;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;ALQUILADA;0;0;0,487012987;0
2651;201704;0;0;0;0;0;7780,27;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;MASCULINO;11612,34328;ESPECIALIZACIÓN;FAMILIAR;0;0;0,514120975;0
2652;201710;0;0;30;1;0;7520;0;2;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;FEMENINO;11223,8806;UNIVERSITARIO;FAMILIAR;9;13;1,063829787;1
2653;201711;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;18;SOLTERO;MASCULINO;10447,76119;TECNÓLOGO;FAMILIAR;4;0;1;0
2654;201707;0;0;0;1;0;7500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;FEMENINO;11194,02985;UNIVERSITARIO;PROPIA;3;26;0,4;1
2655;201708;0;0;18;0;2;6920;150000;1;EMPLEADO;TÉRMINO INDEFINIDO;28;OTROS;MASCULINO;10328,35821;BACHILLER;ALQUILADA;34;37;1,011560694;0
2656;201712;0;0;0;0;0;8900;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;13283,58209;UNIVERSITARIO;FAMILIAR;5;0;1,011235955;0
2657;201705;0;0;0;0;0;6470,29;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9657,149254;UNIVERSITARIO;PROPIA;0;0;0,463657734;0
2658;201709;1;1;77;0;0;8500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12686,56716;UNIVERSITARIO;PROPIA;13;54;1,058823529;0
2659;201706;1;0;58;0;0;9500;50000;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;14179,10448;TECNÓLOGO;FAMILIAR;21;0;1,052631579;0
2660;201712;0;0;0;1;0;8000;0;0;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;29;29;1;1
2661;201703;0;0;30;0;0;9736;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;14531,34328;UNIVERSITARIO;FAMILIAR;2;0;1,027115859;0
2662;201712;0;0;15;0;0;9518;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;14205,97015;UNIVERSITARIO;FAMILIAR;0;0;0,525320446;0
2663;201706;1;0;59;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;24;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
2664;201705;0;0;0;0;0;8150;0;5;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;MASCULINO;12164,1791;ESPECIALIZACIÓN;PROPIA;6;0;0,981595092;0
2665;201708;0;0;0;0;0;9923,68;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;FEMENINO;14811,46269;UNIVERSITARIO;FAMILIAR;6;6;1,007690695;0
2666;201705;0;0;0;1;0;6880;0;5;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;10268,65672;TECNÓLOGO;FAMILIAR;11;24;1,017441861;1
2667;201712;0;0;17;1;1;8810;0;2;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;13149,25373;UNIVERSITARIO;FAMILIAR;6;19;1,021566402;1
2668;201707;1;1;74;0;0;9207,48;200000;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;13742,50746;BACHILLER;FAMILIAR;5;0;0,543036748;0
2669;201707;0;0;13;1;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;9194,029851;ESPECIALIZACIÓN;FAMILIAR;12;23;0,649350649;1
2670;201704;1;1;106;0;0;7192,62;0;2;EMPLEADO;TÉRMINO INDEFINIDO;19;SOLTERO;FEMENINO;10735,25373;UNIVERSITARIO;FAMILIAR;0;0;0,556125584;0
2671;201809;0;0;0;0;0;7500;0;0;EMPLEADO;TÉRMINO FIJO;28;CASADO;FEMENINO;11194,02985;UNIVERSITARIO;FAMILIAR;0;0;0,533333333;0
2672;201704;0;0;17;1;0;9466,7;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;14129,40299;TECNÓLOGO;PROPIA;10;71;0,950700878;1
2673;201707;1;1;79;0;0;6480;0;0;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9671,641791;UNIVERSITARIO;FAMILIAR;7;0;0,462962963;0
2674;201705;0;0;0;0;0;9131,02;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;MASCULINO;13628,38806;OTROS;FAMILIAR;22;22;0,98565111;0
2675;201706;0;0;16;0;0;7420;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;11074,62687;TECNÓLOGO;FAMILIAR;47;47;0,539083558;0
2676;201709;0;0;17;0;0;6930;0;0;EMPLEADO;TÉRMINO FIJO;25;SOLTERO;MASCULINO;10343,28358;TECNÓLOGO;FAMILIAR;0;0;0,432900433;0
2677;201712;0;0;30;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;11940,29851;TECNÓLOGO;FAMILIAR;0;0;0,5;0
2678;201704;0;0;17;1;0;8645;0;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;12902,98507;UNIVERSITARIO;FAMILIAR;2;36;0,694042799;2
2679;201711;0;0;16;0;0;6880;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;10268,65672;UNIVERSITARIO;FAMILIAR;6;0;1,017441861;0
2680;201711;1;0;59;0;0;8900;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;13283,58209;UNIVERSITARIO;FAMILIAR;0;0;0,449438202;0
2681;201704;1;1;78;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;3;0;0,974025974;0
2682;201701;1;1;108;0;0;7500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;MASCULINO;11194,02985;UNIVERSITARIO;FAMILIAR;0;0;0,533333333;0
2683;201709;0;0;0;0;0;9000;100000;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;FEMENINO;13432,83582;TECNÓLOGO;ALQUILADA;0;0;0,555555556;0
2684;201708;1;1;77;0;0;7980;0;2;EMPLEADO;TÉRMINO INDEFINIDO;22;CASADO;FEMENINO;11910,44776;BACHILLER;ALQUILADA;10;10;1,002506266;0
2685;201706;0;0;0;0;0;9564,95;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;14276,04478;UNIVERSITARIO;FAMILIAR;9;10;1,045483772;0
2686;201711;0;0;17;0;0;9500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;14179,10448;BACHILLER;FAMILIAR;0;0;0,52631579;0
2687;201707;1;1;167;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
2688;201706;1;1;77;1;1;6160;0;4;EMPLEADO;TÉRMINO INDEFINIDO;29;OTROS;MASCULINO;9194,029851;BACHILLER;FAMILIAR;4;4;0,487012987;2
2689;201701;0;0;17;1;0;7586,28;0;7;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;11322,80597;BACHILLER;FAMILIAR;16;21;1,054535293;1
2690;201703;0;0;17;0;0;9200;0;2;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;MASCULINO;13731,34328;TECNÓLOGO;FAMILIAR;0;0;0,543478261;0
2691;201707;0;0;0;0;0;8500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;12686,56716;UNIVERSITARIO;FAMILIAR;0;0;0,470588235;0
2692;201706;0;0;0;0;0;6460;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;CASADO;FEMENINO;9641,791045;UNIVERSITARIO;FAMILIAR;0;0;0,464396285;0
2693;201711;0;0;18;1;0;7752,06;0;2;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;FEMENINO;11570,23881;TECNÓLOGO;FAMILIAR;4;4;1,031983757;1
2694;201706;0;0;0;1;0;7798;0;1;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;FEMENINO;11638,80597;BACHILLER;FAMILIAR;10;10;0,512952039;1
2695;201703;0;0;17;0;0;6697,48;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;9996,238806;BACHILLER;FAMILIAR;0;0;0,447929669;0
2696;201704;0;0;0;0;0;6907,45;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;10309,62687;BACHILLER;FAMILIAR;0;0;0,434313676;0
2697;201708;1;1;78;0;0;6165;0;1;EMPLEADO;TÉRMINO INDEFINIDO;32;SOLTERO;FEMENINO;9201,492537;UNIVERSITARIO;FAMILIAR;0;0;0,486618005;0
2698;201703;0;0;0;0;0;7268,56;0;0;EMPLEADO;TÉRMINO INDEFINIDO;28;OTROS;MASCULINO;10848,59701;TECNÓLOGO;FAMILIAR;49;0;0,550315331;0
2699;201711;0;0;14;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
2700;201705;0;0;0;0;0;6160;0;0;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
2701;201709;0;0;29;0;1;6160;100000;3;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;9;17;0,974025974;0
2702;201709;1;1;78;0;0;7028;0;2;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;MASCULINO;10489,55224;BACHILLER;FAMILIAR;0;0;0,569151964;0
2703;201709;1;1;107;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
2704;201707;1;1;74;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;26;36;0,974025974;1
2705;201710;0;0;28;0;0;7390;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;CASADO;FEMENINO;11029,85075;BACHILLER;FAMILIAR;0;0;0,541271989;0
2706;201707;1;0;46;0;0;8960;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;13373,13433;TECNÓLOGO;FAMILIAR;0;0;0,446428571;0
2707;201802;0;0;0;1;0;7000;0;0;EMPLEADO;TÉRMINO FIJO;29;SOLTERO;FEMENINO;10447,76119;TECNÓLOGO;FAMILIAR;4;0;1;0
2708;201707;0;0;0;0;0;8482,36;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;12660,23881;UNIVERSITARIO;FAMILIAR;0;0;0,471566875;0
2709;201704;1;0;48;0;1;6880;0;2;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;10268,65672;BACHILLER;FAMILIAR;8;0;1,017441861;0
2710;201707;1;1;108;0;0;6160;0;6;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;51;0;0,487012987;0
2711;201701;0;0;0;1;0;8360;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;12477,61194;UNIVERSITARIO;FAMILIAR;1;0;0,956937799;0
2712;201709;0;0;0;1;0;9000;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;13432,83582;UNIVERSITARIO;FAMILIAR;13;45;1;1
2713;201708;1;1;198;0;0;6160;100000;1;EMPLEADO;OBRA, LABOR O MISIÓN;26;OTROS;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
2714;201705;0;0;0;1;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;10447,76119;BACHILLER;FAMILIAR;15;15;1;1
2715;201707;0;0;17;0;0;9707,35;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;14488,58209;UNIVERSITARIO;FAMILIAR;22;0;0,51507363;0
2716;201806;0;0;0;0;0;7000;0;0;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;10447,76119;TECNÓLOGO;FAMILIAR;2;0;1;0
2717;201711;1;0;47;0;0;9000;0;4;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
2718;201806;0;0;0;0;0;8340;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;12447,76119;TECNÓLOGO;FAMILIAR;10;0;0,959232614;0
2719;201707;1;1;167;1;0;8524,92;0;5;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;12723,76119;BACHILLER;FAMILIAR;8;8;1,055728382;1
2720;201709;0;0;30;1;0;6450;0;1;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;9626,865672;TECNÓLOGO;FAMILIAR;5;49;0,930232558;2
2721;201712;0;0;0;1;0;8000;0;4;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;11940,29851;ESPECIALIZACIÓN;FAMILIAR;15;0;1;0
2722;201709;0;0;0;0;0;13000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;14179,10448;TECNÓLOGO;FAMILIAR;0;0;0,52631579;0
2723;201703;0;0;27;1;0;8250;0;3;EMPLEADO;OBRA, LABOR O MISIÓN;24;SOLTERO;FEMENINO;12313,43284;TECNÓLOGO;FAMILIAR;7;8;0,848484849;2
2724;201705;0;0;16;0;0;6165;0;0;EMPLEADO;OTROS;23;SOLTERO;MASCULINO;9201,492537;BACHILLER;FAMILIAR;4;0;0,97323601;0
2725;201710;0;0;0;1;0;6217,58;0;1;EMPLEADO;TÉRMINO FIJO;22;SOLTERO;MASCULINO;9279,970149;TECNÓLOGO;FAMILIAR;3;0;0,965005678;0
2726;201707;0;0;0;0;0;7875,36;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;FEMENINO;11754,26866;TECNÓLOGO;FAMILIAR;0;0;0,507913289;0
2727;201712;1;1;78;0;0;9240;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;FEMENINO;13791,04478;UNIVERSITARIO;FAMILIAR;4;0;0,974025974;0
2728;201707;1;1;78;1;0;6160;0;6;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;3;14;0,487012987;1
2729;201708;0;0;0;0;0;8420;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;SOLTERO;FEMENINO;12567,16418;UNIVERSITARIO;FAMILIAR;9;0;0,950118765;0
2730;201712;0;0;18;0;0;8155,2;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;12171,9403;UNIVERSITARIO;FAMILIAR;25;0;0,490484599;0
2731;201709;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;4;0;0,974025974;0
2732;201710;0;0;0;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;29;32;0,974025974;1
2733;201807;1;1;77;0;0;8500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;12686,56716;UNIVERSITARIO;FAMILIAR;0;0;0,470588235;0
2734;201706;1;0;47;0;0;8700;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12985,07463;UNIVERSITARIO;FAMILIAR;4;0;1,034482759;0
2735;201802;1;0;47;1;0;6160;0;5;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;17;0;0,974025974;0
2736;201705;0;0;17;1;0;6790;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10134,32836;UNIVERSITARIO;FAMILIAR;8;39;1,030927835;1
2737;201708;0;0;18;1;0;7000;0;10;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;29;29;1;1
2738;201703;0;0;0;0;0;8360;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12477,61194;UNIVERSITARIO;FAMILIAR;0;0;0,4784689;0
2739;201706;0;0;0;0;0;8899,56;100000;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;13282,92537;TECNÓLOGO;ALQUILADA;23;0;0,449460423;0
2740;201701;0;0;0;0;0;8135,12;0;9;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;12141,97015;UNIVERSITARIO;FAMILIAR;0;0;0,491695267;0
2741;201708;0;0;18;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;10;0;1;0
2742;201705;0;0;17;0;0;7525;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;11231,34328;UNIVERSITARIO;FAMILIAR;0;0;0,531561462;0
2743;201706;0;0;15;1;0;8500;0;6;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;MASCULINO;12686,56716;TECNÓLOGO;FAMILIAR;2;63;1,058823529;1
2744;201708;1;0;48;0;0;6230;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;FEMENINO;9298,507463;TECNÓLOGO;FAMILIAR;2;2;0,963081862;1
2745;201704;1;0;47;0;0;9407,42;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;FEMENINO;14040,92537;BACHILLER;FAMILIAR;0;0;0,531495352;0
2746;201708;0;0;13;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;19;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
2747;201706;0;0;0;1;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;5;20;1;1
2748;201703;0;0;13;0;0;6280;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;SOLTERO;MASCULINO;9373,134328;TECNÓLOGO;FAMILIAR;39;0;0,477707006;0
2749;201701;0;0;17;0;1;9000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;13432,83582;TECNÓLOGO;FAMILIAR;0;0;0,555555556;0
2750;201711;1;0;59;1;0;8648;0;2;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;12907,46269;UNIVERSITARIO;FAMILIAR;60;60;0,809435708;1
2751;201703;0;0;0;0;0;6446;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9620,895522;UNIVERSITARIO;FAMILIAR;0;0;0,465404902;0
2752;201704;0;0;0;0;0;8370;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;12492,53731;BACHILLER;FAMILIAR;3;0;0,955794504;0
2753;201706;0;0;0;0;0;8500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12686,56716;UNIVERSITARIO;FAMILIAR;0;0;0,470588235;0
2754;201704;0;0;0;0;0;8084,58;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12066,53731;UNIVERSITARIO;FAMILIAR;9;0;0,989538108;0
2755;201707;0;0;0;0;0;7000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
2756;201704;0;0;0;0;1;8890;0;1;EMPLEADO;TÉRMINO FIJO;27;CASADO;MASCULINO;13268,65672;BACHILLER;FAMILIAR;68;0;0,449943757;0
2757;201709;0;0;17;1;0;7816,72;0;4;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;11666,74627;BACHILLER;FAMILIAR;5;30;1,023447175;1
2758;201709;0;0;0;0;0;7750;0;0;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;11567,16418;UNIVERSITARIO;FAMILIAR;0;0;0,516129032;0
2759;201708;0;0;0;0;0;6180;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;26;SOLTERO;MASCULINO;9223,880597;UNIVERSITARIO;FAMILIAR;0;0;0,485436893;0
2760;201704;0;0;17;1;0;6480;30000;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;9671,641791;TECNÓLOGO;FAMILIAR;14;14;0,771604938;1
2761;201706;0;0;0;0;0;6387,2;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;9533,134328;UNIVERSITARIO;FAMILIAR;0;0;0,469689379;0
2762;201801;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
2763;201707;0;0;17;0;0;6500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;9701,492537;UNIVERSITARIO;FAMILIAR;0;0;0,461538462;0
2764;201705;0;0;17;0;0;7000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;18;0;1;0
2765;201709;0;0;0;1;0;9255,41;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;13814,04478;UNIVERSITARIO;FAMILIAR;4;50;0,972404248;1
2766;201701;0;0;0;1;1;7490;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;11179,10448;TECNÓLOGO;FAMILIAR;15;15;0,801068091;1
2767;201701;0;0;17;0;0;9881,9;0;2;EMPLEADO;OBRA, LABOR O MISIÓN;24;SOLTERO;FEMENINO;14749,10448;BACHILLER;FAMILIAR;3;0;1,011951143;0
2768;201703;1;1;181;0;0;6160;0;2;EMPLEADO;TÉRMINO FIJO;23;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
2769;201710;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;23;CASADO;FEMENINO;9194,029851;BACHILLER;ALQUILADA;0;0;0,487012987;0
2770;201702;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;VIUDO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;10;10;1;1
2771;201705;1;0;45;0;0;6760;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;10089,55224;UNIVERSITARIO;FAMILIAR;10;10;1,035502959;0
2772;201701;0;0;0;0;0;8000;0;0;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;11940,29851;TECNÓLOGO;FAMILIAR;6;23;1;0
2773;201709;1;1;138;0;0;6500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;MASCULINO;9701,492537;TECNÓLOGO;FAMILIAR;0;0;0,461538462;0
2774;201712;0;0;0;0;0;7455;0;1;EMPLEADO;TÉRMINO INDEFINIDO;19;SOLTERO;MASCULINO;11126,86567;BACHILLER;FAMILIAR;0;0;0,536552649;0
2775;201704;0;0;0;0;1;8800;250000;1;EMPLEADO;TÉRMINO INDEFINIDO;28;CASADO;MASCULINO;13134,32836;TECNÓLOGO;ALQUILADA;3;36;0,681818182;0
2776;201701;0;0;0;1;0;8720;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;29;SOLTERO;MASCULINO;13014,92537;TECNÓLOGO;FAMILIAR;12;12;1,032110092;1
2777;201704;0;0;17;0;0;6160;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;4;0;0,974025974;0
2778;201707;0;0;0;0;0;7800;0;2;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;FEMENINO;11641,79104;TECNÓLOGO;FAMILIAR;16;16;1,025641026;0
2779;201708;0;0;0;1;0;8036,65;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;11995;TECNÓLOGO;FAMILIAR;7;53;0,995439642;1
2780;201706;0;0;0;0;0;8400;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12537,31343;UNIVERSITARIO;FAMILIAR;20;0;0,476190476;0
2781;201711;1;0;48;1;0;7342,95;0;3;EMPLEADO;TÉRMINO FIJO;27;OTROS;MASCULINO;10959,62687;TECNÓLOGO;FAMILIAR;11;38;0,953295338;1
2782;201707;1;0;44;0;0;6170;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9208,955224;BACHILLER;FAMILIAR;3;3;0,972447326;1
2783;201712;0;0;0;0;0;7280,88;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;10866,98507;UNIVERSITARIO;FAMILIAR;41;0;0,961422246;0
2784;201703;0;0;15;0;0;6160;0;4;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;38;0;0,487012987;0
